id,key,value,type
2699822722,postcode,380061,addr
2699822722,postcode,380061,addr
2757550454,name,Balaji Complex,regular
2887184653,levels,5,building
2887184653,levels,5,building
2887184653,levels,5,building
2887184653,levels,5,building
2887184653,levels,5,building
2887184653,levels,5,building
2887189705,levels,11,building
2887189705,levels,11,building
2887189705,levels,11,building
2887189705,levels,11,building
2889068625,name,Shivalik 9,regular
2908966984,street,Nehrunagar,addr
2908966984,street,Nehrunagar,addr
2908966984,street,Nehrunagar,addr
2908966984,street,Nehrunagar,addr
2908966984,street,Nehrunagar,addr
2936579782,name,City Point,regular
2973085029,opening_hours,09:30-19:00,regular
2973085029,opening_hours,09:30-19:00,regular
2973085029,opening_hours,09:30-19:00,regular
2973085029,opening_hours,09:30-19:00,regular
2973085029,opening_hours,09:30-19:00,regular
2973085029,opening_hours,09:30-19:00,regular
2984331335,name,Nehrunagar Circle,regular
2984331336,name,Mangaltirth Tower A-Wing,regular
2991475422,power,tower,regular
2991475423,power,tower,regular
2991475424,power,tower,regular
2991475425,power,tower,regular
2991475426,power,tower,regular
2991475427,power,tower,regular
2991475428,power,tower,regular
2991475429,power,tower,regular
2991475430,power,tower,regular
2991475431,power,tower,regular
2991475432,power,tower,regular
2991475433,power,tower,regular
2991475434,power,tower,regular
2991475435,power,tower,regular
2991475436,power,tower,regular
2991475437,power,tower,regular
2991475438,power,tower,regular
2991475439,power,tower,regular
2991475440,power,tower,regular
2991475441,power,tower,regular
2991475442,power,tower,regular
2991475443,power,tower,regular
2991475444,power,tower,regular
2991475445,power,tower,regular
2991475446,power,tower,regular
2991475447,power,tower,regular
2991475451,power,tower,regular
2991475452,power,tower,regular
2991475453,power,tower,regular
2991475454,power,tower,regular
2991475455,power,tower,regular
2991475456,power,tower,regular
2991475457,power,tower,regular
2991475458,power,tower,regular
2991475459,power,tower,regular
2991475460,power,tower,regular
2991475461,power,tower,regular
2991475462,power,tower,regular
2991475463,power,tower,regular
2991475464,power,tower,regular
2991475465,power,tower,regular
2991475466,power,tower,regular
2991475467,power,tower,regular
2991475468,power,tower,regular
2991475469,power,tower,regular
2991475470,power,tower,regular
2991475471,power,tower,regular
2991475472,power,tower,regular
2991475473,power,tower,regular
2991475474,power,tower,regular
2991475475,power,tower,regular
2991475476,power,tower,regular
2991475477,power,tower,regular
2991475478,power,tower,regular
2991475479,power,tower,regular
2991475480,power,tower,regular
2991475481,power,tower,regular
2991475482,power,tower,regular
2991475483,power,tower,regular
2991475484,power,tower,regular
2991475485,power,tower,regular
2991475486,power,tower,regular
2991475487,power,tower,regular
2991475488,power,tower,regular
2991475489,power,tower,regular
2991475490,power,tower,regular
2991475491,power,tower,regular
2991475492,power,tower,regular
2991475493,power,tower,regular
2991475494,power,tower,regular
2991475495,power,tower,regular
2991475496,power,tower,regular
2991475497,power,tower,regular
2991475498,power,tower,regular
2991475499,power,tower,regular
2991475500,power,tower,regular
2991475501,power,tower,regular
2991475502,power,tower,regular
2991475503,power,tower,regular
2991475504,power,tower,regular
2991475505,power,tower,regular
2991475506,power,tower,regular
2991475507,power,tower,regular
2991475508,power,tower,regular
2999630367,barrier,gate,regular
2999630367,barrier,gate,regular
2999630367,barrier,gate,regular
3011917841,postcode,382480,addr
3011917841,postcode,382480,addr
3011917841,postcode,382480,addr
3011917841,postcode,382480,addr
3011917841,postcode,382480,addr
3011917841,postcode,382480,addr
3011917841,postcode,382480,addr
3011953309,place,village,regular
3011953309,place,village,regular
3011954391,wikipedia,en:Godrej Properties Limited,regular
3011954391,wikipedia,en:Godrej Properties Limited,regular
3011954391,wikipedia,en:Godrej Properties Limited,regular
3011954391,wikipedia,en:Godrej Properties Limited,regular
3011954391,wikipedia,en:Godrej Properties Limited,regular
3011954391,wikipedia,en:Godrej Properties Limited,regular
3011955626,railway,crossing,regular
3011955630,railway,crossing,regular
3097522357,housenumber,"D - 1002, Titanium City Centre",addr
3097522357,housenumber,"D - 1002, Titanium City Centre",addr
3097522357,housenumber,"D - 1002, Titanium City Centre",addr
3097522357,housenumber,"D - 1002, Titanium City Centre",addr
3097522357,housenumber,"D - 1002, Titanium City Centre",addr
3097522357,housenumber,"D - 1002, Titanium City Centre",addr
3136114442,amenity,cinema,regular
3136114442,amenity,cinema,regular
3136114443,opening_hours,Mo-Su 06:00-12:00,regular
3136114443,opening_hours,Mo-Su 06:00-12:00,regular
3136114443,opening_hours,Mo-Su 06:00-12:00,regular
3136114443,opening_hours,Mo-Su 06:00-12:00,regular
3136114443,opening_hours,Mo-Su 06:00-12:00,regular
3136114443,opening_hours,Mo-Su 06:00-12:00,regular
3136114443,opening_hours,Mo-Su 06:00-12:00,regular
3136114443,opening_hours,Mo-Su 06:00-12:00,regular
3161307827,postcode,380006,addr
3161307827,postcode,380006,addr
3161307827,postcode,380006,addr
3161307827,postcode,380006,addr
3161307827,postcode,380006,addr
3161575026,operator,AMTS,regular
3161575026,operator,AMTS,regular
3161575026,operator,AMTS,regular
3161610237,city,Ahmedabad,addr
3161610237,city,Ahmedabad,addr
3161610237,city,Ahmedabad,addr
3161610237,city,Ahmedabad,addr
3161617690,levels,5,building
3161617690,levels,5,building
3161617690,levels,5,building
3161617690,levels,5,building
3161617690,levels,5,building
3161617690,levels,5,building
3163375883,levels,5,building
3163375883,levels,5,building
3163375883,levels,5,building
3163375883,levels,5,building
3163375883,levels,5,building
3163375883,levels,5,building
3195844533,tourism,attraction,regular
3195844533,tourism,attraction,regular
3195844534,man_made,water_well,regular
3195844534,man_made,water_well,regular
3195844534,man_made,water_well,regular
3195844534,man_made,water_well,regular
3195844534,man_made,water_well,regular
3195844535,tourism,attraction,regular
3195844535,tourism,attraction,regular
3195844536,historic,city_gate,regular
3195844536,historic,city_gate,regular
3195844560,historic,memorial,regular
3195845562,man_made,water_tower,regular
3195845567,wikipedia,en:Ahmedabad Municipal Corporation,regular
3195845567,wikipedia,en:Ahmedabad Municipal Corporation,regular
3195845567,wikipedia,en:Ahmedabad Municipal Corporation,regular
3195845567,wikipedia,en:Ahmedabad Municipal Corporation,regular
3195845572,man_made,water_tower,regular
3195845586,man_made,water_tower,regular
3204922345,street,Stadium Circle,addr
3204922345,street,Stadium Circle,addr
3204922345,street,Stadium Circle,addr
3204922345,street,Stadium Circle,addr
3204922345,street,Stadium Circle,addr
3204931795,opening_hours,Mo-Sa 09:30-16:00,regular
3204931795,opening_hours,Mo-Sa 09:30-16:00,regular
3204931795,opening_hours,Mo-Sa 09:30-16:00,regular
3204931795,opening_hours,Mo-Sa 09:30-16:00,regular
3204931795,opening_hours,Mo-Sa 09:30-16:00,regular
3204931795,opening_hours,Mo-Sa 09:30-16:00,regular
3204931795,opening_hours,Mo-Sa 09:30-16:00,regular
3204942869,leisure,garden,regular
3204942869,leisure,garden,regular
3204972673,postcode,380001,addr
3204972673,postcode,380001,addr
3204972673,postcode,380001,addr
3204972673,postcode,380001,addr
3204972673,postcode,380001,addr
3204972673,postcode,380001,addr
3204975264,opening_hours,06:30-21:30,regular
3204975264,opening_hours,06:30-21:30,regular
3204975264,opening_hours,06:30-21:30,regular
3204975264,opening_hours,06:30-21:30,regular
3204975264,opening_hours,06:30-21:30,regular
3204975264,opening_hours,06:30-21:30,regular
3204975264,opening_hours,06:30-21:30,regular
3204983029,leisure,pitch,regular
3204983029,leisure,pitch,regular
3220609954,power,tower,regular
3220609955,power,tower,regular
3220609956,power,tower,regular
3220609957,power,tower,regular
3220609958,power,tower,regular
3220609959,power,tower,regular
3220609960,power,tower,regular
3220610661,power,tower,regular
3220610662,power,tower,regular
3220610663,power,tower,regular
3220610664,power,tower,regular
3220610665,power,tower,regular
3220610666,power,tower,regular
3220610667,power,tower,regular
3220610668,power,tower,regular
3220610669,power,tower,regular
3220610670,power,tower,regular
3220610671,power,tower,regular
3220610672,power,tower,regular
3220610673,power,tower,regular
3220610675,power,tower,regular
3220610679,power,tower,regular
3220610680,power,tower,regular
3220610683,power,tower,regular
3220610684,power,tower,regular
3220610685,power,tower,regular
3220610686,power,tower,regular
3227458797,barrier,toll_booth,regular
3227458798,barrier,toll_booth,regular
3231323519,operator,AMTS,regular
3231323519,operator,AMTS,regular
3231323519,operator,AMTS,regular
3235847044,postcode,380001,addr
3235847044,postcode,380001,addr
3235847044,postcode,380001,addr
3235847044,postcode,380001,addr
3235855839,wikidata,Q1340361,brand
3235855839,wikidata,Q1340361,brand
3235855839,wikidata,Q1340361,brand
3235855839,wikidata,Q1340361,brand
3235855839,wikidata,Q1340361,brand
3235855839,wikidata,Q1340361,brand
3236022280,postcode,380006,addr
3236022280,postcode,380006,addr
3236022280,postcode,380006,addr
3236022280,postcode,380006,addr
3236022280,postcode,380006,addr
3236022280,postcode,380006,addr
3236256589,opening_hours,Mo-Sa 11:00-19:00,regular
3236256589,opening_hours,Mo-Sa 11:00-19:00,regular
3236256589,opening_hours,Mo-Sa 11:00-19:00,regular
3236256589,opening_hours,Mo-Sa 11:00-19:00,regular
3236256589,opening_hours,Mo-Sa 11:00-19:00,regular
3236256589,opening_hours,Mo-Sa 11:00-19:00,regular
3236256589,opening_hours,Mo-Sa 11:00-19:00,regular
3236256589,opening_hours,Mo-Sa 11:00-19:00,regular
3237479219,street,Surendra Mangaldas Road,addr
3237479219,street,Surendra Mangaldas Road,addr
3237479219,street,Surendra Mangaldas Road,addr
3237479219,street,Surendra Mangaldas Road,addr
3237479219,street,Surendra Mangaldas Road,addr
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239343341,opening_hours,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",regular
3239361168,postcode,380009,addr
3239361168,postcode,380009,addr
3239361168,postcode,380009,addr
3239361168,postcode,380009,addr
3239361168,postcode,380009,addr
3239361168,postcode,380009,addr
3239361169,fee,no,internet_access
3239361169,fee,no,internet_access
3239361169,fee,no,internet_access
3239361169,fee,no,internet_access
3239361169,fee,no,internet_access
3239361169,fee,no,internet_access
3239361169,fee,no,internet_access
3239361169,fee,no,internet_access
3239382282,postcode,380009,addr
3239382282,postcode,380009,addr
3239382282,postcode,380009,addr
3239382282,postcode,380009,addr
3239382282,postcode,380009,addr
3240597198,crossing,traffic_signals,regular
3240597198,crossing,traffic_signals,regular
3240597200,highway,traffic_signals,regular
3240597201,highway,traffic_signals,regular
3240602009,highway,traffic_signals,regular
3240602010,highway,traffic_signals,regular
3240602011,highway,traffic_signals,regular
3240602012,highway,traffic_signals,regular
3240602013,highway,traffic_signals,regular
3240836773,man_made,water_tower,regular
3240836773,man_made,water_tower,regular
3240886393,name,Aakash Party Plot,regular
3241011933,name,Barbeque Nation,regular
3241011933,name,Barbeque Nation,regular
3241011933,name,Barbeque Nation,regular
3241011933,name,Barbeque Nation,regular
3241078031,supervised,yes,regular
3241078031,supervised,yes,regular
3241078032,bell,yes,crossing
3241078032,bell,yes,crossing
3241078032,bell,yes,crossing
3242190325,crossing_ref,zebra,regular
3242190325,crossing_ref,zebra,regular
3242190325,crossing_ref,zebra,regular
3242197575,crossing,traffic_signals,regular
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226330,fee,no,internet_access
3242226331,postcode,380009,addr
3242226331,postcode,380009,addr
